experiment,run_id,provider,model,thinking_mode,prompt_id,prompt_template,prompt_style,parse_family,total,correct,accuracy,unclear,unclear_rate,sat_total,sat_correct,sat_accuracy,unsat_total,unsat_correct,unsat_accuracy
horn_yn_mixed,validation_20251020_2235,openai,gpt-5-2025-08-07,think-medium,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,119,0.3156498673740053,240,0.636604774535809,189,69,0.36507936507936506,188,50,0.26595744680851063
horn_yn_mixed,validation_20251020_2235,openai,gpt-5-mini-2025-08-07,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,120,0.3183023872679045,237,0.6286472148541115,189,70,0.37037037037037035,188,50,0.26595744680851063
horn_yn_mixed,validation_20251020_2235,openai,gpt-5-nano-2025-08-07,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,377,88,0.23342175066312998,288,0.7639257294429708,189,44,0.2328042328042328,188,44,0.23404255319148937
legacy_samples/exp6_horn_yesno,full-20250929-1349,anthropic,claude-3-5-haiku-20241022,,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,286,0.55,7,0.013461538461538462,260,55,0.21153846153846154,260,231,0.8884615384615384
legacy_samples/exp6_horn_yesno,full-20250929-1349,anthropic,claude-opus-4-1-20250805,,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,515,0.9903846153846154,5,0.009615384615384616,260,257,0.9884615384615385,260,258,0.9923076923076923
legacy_samples/exp6_horn_yesno,full-20250929-1349,anthropic,claude-sonnet-4-20250514,,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,514,0.9884615384615385,5,0.009615384615384616,260,257,0.9884615384615385,260,257,0.9884615384615385
legacy_samples/exp6_horn_yesno,full-20250929-1349,google,gemini-2.5-flash,,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,330,0.6346153846153846,0,0.0,260,84,0.3230769230769231,260,246,0.9461538461538461
legacy_samples/exp6_horn_yesno,full-20250929-1349,google,gemini-2.5-flash-lite,,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,423,0.8134615384615385,57,0.10961538461538461,260,175,0.6730769230769231,260,248,0.9538461538461539
legacy_samples/exp6_horn_yesno,full-20250929-1349,google,gemini-2.5-pro,,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,412,0.7923076923076923,97,0.18653846153846154,260,183,0.7038461538461539,260,229,0.8807692307692307
legacy_samples/exp6_horn_yesno,full-20250929-1349,openai,gpt-5-2025-08-07,,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,434,0.8346153846153846,86,0.16538461538461538,260,175,0.6730769230769231,260,259,0.9961538461538462
legacy_samples/exp6_horn_yesno,full-20250929-1349,openai,gpt-5-mini-2025-08-07,,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,482,0.926923076923077,38,0.07307692307692308,260,223,0.8576923076923076,260,259,0.9961538461538462
legacy_samples/exp6_horn_yesno,full-20250929-1349,openai,gpt-5-nano-2025-08-07,,prompt_c6875730a1,prompts/exp6_horn_yesno.j2,horn_if_then,yes_no,520,421,0.8096153846153846,97,0.18653846153846154,260,180,0.6923076923076923,260,241,0.926923076923077
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,anthropic,claude-3-5-haiku-20241022,,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,3,0.6,0,0.0,3,3,1.0,2,0,0.0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,anthropic,claude-opus-4-1-20250805,,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,0,0.0,5,1.0,3,0,0.0,2,0,0.0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,anthropic,claude-sonnet-4-5-20250929,,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,0,0.0,5,1.0,3,0,0.0,2,0,0.0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,google,gemini-2.5-flash,,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,google,gemini-2.5-flash-lite,,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,2,0.4,3,0.6,3,0,0.0,2,2,1.0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,google,gemini-2.5-pro,,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,2,0.4,3,0.6,3,0,0.0,2,2,1.0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,openai,gpt-5-2025-08-07,,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,5,1.0,0,0.0,3,3,1.0,2,2,1.0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,openai,gpt-5-mini-2025-08-07,,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,2,0.4,3,0.6,3,0,0.0,2,2,1.0
legacy_samples/exp9_mixed_cnf_v1,smoke-20251014-1444,openai,gpt-5-pro-2025-10-06,,prompt_83b02d3a05,prompts/exp1_cnf_v1_contradiction.j2,cnf_v1,contradiction,5,0,0.0,5,1.0,3,0,0.0,2,0,0.0
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,37,6,0.16216216216216217,31,0.8378378378378378,19,3,0.15789473684210525,18,3,0.16666666666666666
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,36,20,0.5555555555555556,16,0.4444444444444444,18,9,0.5,18,11,0.6111111111111112
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,37,10,0.2702702702702703,27,0.7297297297297297,19,6,0.3157894736842105,18,4,0.2222222222222222
openai_cheap_cnf2_con_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,37,11,0.2972972972972973,26,0.7027027027027027,19,7,0.3684210526315789,18,4,0.2222222222222222
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,nothink,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,2,0,0.0,2,1.0,1,0,0.0,1,0,0.0
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-high,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-low,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,2,0,0.0,2,1.0,1,0,0.0,1,0,0.0
openai_cheap_cnf2_con_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-medium,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,2,0,0.0,2,1.0,1,0,0.0,1,0,0.0
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,45,20,0.4444444444444444,25,0.5555555555555556,23,11,0.4782608695652174,22,9,0.4090909090909091
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,45,33,0.7333333333333333,12,0.26666666666666666,23,17,0.7391304347826086,22,16,0.7272727272727273
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,46,21,0.45652173913043476,24,0.5217391304347826,23,9,0.391304347826087,23,12,0.5217391304347826
openai_cheap_cnf2_con_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,45,25,0.5555555555555556,20,0.4444444444444444,23,11,0.4782608695652174,22,14,0.6363636363636364
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,nothink,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,2,0,0.0,2,1.0,1,0,0.0,1,0,0.0
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-high,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,2,1,0.5,1,0.5,1,0,0.0,1,1,1.0
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-low,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,2,1,0.5,1,0.5,1,1,1.0,1,0,0.0
openai_cheap_cnf2_con_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-medium,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,119,117,0.9831932773109243,2,0.01680672268907563,60,59,0.9833333333333333,59,58,0.9830508474576272
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,119,119,1.0,0,0.0,60,60,1.0,59,59,1.0
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,119,117,0.9831932773109243,0,0.0,60,59,0.9833333333333333,59,58,0.9830508474576272
openai_cheap_horn_yn_hornonly,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,119,119,1.0,0,0.0,60,60,1.0,59,59,1.0
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,nothink,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,2,0,0.0,2,1.0,1,0,0.0,1,0,0.0
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-high,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-low,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_cheap_horn_yn_hornonly,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-medium,prompt_7b28aa32dc,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,31,20,0.6451612903225806,11,0.3548387096774194,16,9,0.5625,15,11,0.7333333333333333
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,30,23,0.7666666666666667,7,0.23333333333333334,15,12,0.8,15,11,0.7333333333333333
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,31,28,0.9032258064516129,1,0.03225806451612903,16,15,0.9375,15,13,0.8666666666666667
openai_cheap_horn_yn_mixed,cheap_20251027_2133,openai,gpt-5-nano-2025-08-07,think-medium,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,30,27,0.9,2,0.06666666666666667,15,15,1.0,15,12,0.8
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,nothink,prompt_154dcb992a,,horn_if_then,yes_no,1,0,0.0,1,1.0,1,0,0.0,0,0,
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1.0,0,0.0,1,1,1.0,0,0,
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1.0,0,0.0,1,1,1.0,0,0,
openai_cheap_horn_yn_mixed,cheap_fix2_20251027_2157,openai,gpt-5-nano-2025-08-07,think-medium,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1.0,0,0.0,1,1,1.0,0,0,
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,1,0,0.0,0,0.0,1,0,0.0,0,0,
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1.0,0,0.0,1,1,1.0,0,0,
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1.0,0,0.0,1,1,1.0,0,0,
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2159,openai,gpt-5-nano-2025-08-07,think-medium,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,1,1,1.0,0,0.0,1,1,1.0,0,0,
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2201,openai,gpt-5-nano-2025-08-07,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,1,0.5,0,0.0,1,0,0.0,1,1,1.0
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2201,openai,gpt-5-nano-2025-08-07,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2201,openai,gpt-5-nano-2025-08-07,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_cheap_horn_yn_mixed,cheap_fix3_20251027_2201,openai,gpt-5-nano-2025-08-07,think-medium,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_cheap_horn_yn_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,nothink,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,0,0.0,2,1.0,1,0,0.0,1,0,0.0
openai_cheap_horn_yn_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-high,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_cheap_horn_yn_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-low,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_cheap_horn_yn_mixed,cheap_fix_20251027_2151,openai,gpt-5-nano-2025-08-07,think-medium,prompt_62ba908560,prompts/_template_unified.j2,horn_if_then,yes_no,2,2,1.0,0,0.0,1,1,1.0,1,1,1.0
openai_gpt5_2_high_cnf2_refactor,vars10,openai,gpt-5.2,,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,2,0,0.0,2,1.0,1,0,0.0,1,0,0.0
openai_gpt5_2_high_cnf2_refactor,vars10,openai,gpt-5.2-pro-2025-12-11,,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,32,14,0.4375,18,0.5625,16,7,0.4375,16,7,0.4375
openai_gpt5_2_high_cnf2_refactor,vars10_api_smoke,openai,gpt-5.2-pro-2025-12-11,,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,1,1,1.0,0,0.0,1,1,1.0,0,0,
openai_gpt5_2_high_cnf2_refactor,vars10_api_tempfix,openai,gpt-5.2-pro-2025-12-11,,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,1,0,0.0,1,1.0,1,0,0.0,0,0,
openai_gpt5_2_high_cnf2_refactor,vars10_api_tempfix2,openai,gpt-5.2-pro-2025-12-11,,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,1,1,1.0,0,0.0,1,1,1.0,0,0,
openai_gpt5_2_high_cnf2_refactor,vars20,openai,gpt-5.2-pro-2025-12-11,,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,32,7,0.21875,25,0.78125,16,1,0.0625,16,6,0.375
openai_gpt5_2_high_cnf2_refactor,vars30,openai,gpt-5.2-pro-2025-12-11,,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,26,4,0.15384615384615385,22,0.8461538461538461,13,0,0.0,13,4,0.3076923076923077
openai_gpt5_2_high_cnf2_refactor,vars40,openai,gpt-5.2-pro-2025-12-11,,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,30,2,0.06666666666666667,28,0.9333333333333333,15,0,0.0,15,2,0.13333333333333333
openai_gpt5_2_high_cnf2_refactor,vars50,openai,gpt-5.2-pro-2025-12-11,,prompt_c012d6f2e6,prompts/_template_unified.j2,cnf_v2,contradiction,28,2,0.07142857142857142,26,0.9285714285714286,14,0,0.0,14,2,0.14285714285714285
