experiment,run_id,provider,model,thinking_mode,results_relpath,provenance_relpath,total,expected_total,missing_rows_vs_group,unclear,present_maxvars,missing_maxvars_vs_group,present_maxlen,missing_maxlen_vs_group,present_horn,missing_horn_vs_group,provenance_error_rows,provenance_full_text_empty_rows,config_path_guess
cnf1_con_hornonly,smoke_20251020_2224,openai,gpt-5-2025-08-07,think-medium,cnf1_con_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf1_con_hornonly/smoke_20251020_2224/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,smoke_20251020_2224,openai,gpt-5-mini-2025-08-07,think-low,cnf1_con_hornonly/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf1_con_hornonly/smoke_20251020_2224/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,5,5,0,0,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,smoke_20251020_2224,openai,gpt-5-nano-2025-08-07,nothink,cnf1_con_hornonly/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf1_con_hornonly/smoke_20251020_2224/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,5,5,0,1,4,,2-3,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,nothink,cnf1_con_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,anthropic,claude-haiku-4-5-20251001,think-low,cnf1_con_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,anthropic,claude-opus-4-1-20250805,think-med,cnf1_con_hornonly/validation_20251016_0357/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,1,2,1,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,anthropic,claude-sonnet-4-5-20250929,think-high,cnf1_con_hornonly/validation_20251016_0357/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,google,gemini-2.5-flash-lite,nothink,cnf1_con_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,google,gemini-2.5-flash-lite,think-low,cnf1_con_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,google,gemini-2.5-flash,think-med,cnf1_con_hornonly/validation_20251016_0357/google/gemini-2.5-flash/think-med/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/google/gemini-2.5-flash/think-med/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,google,gemini-2.5-pro,think-high,cnf1_con_hornonly/validation_20251016_0357/google/gemini-2.5-pro/think-high/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/google/gemini-2.5-pro/think-high/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,openai,gpt-5-2025-08-07,think-medium,cnf1_con_hornonly/validation_20251016_0357/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,openai,gpt-5-mini-2025-08-07,think-low,cnf1_con_hornonly/validation_20251016_0357/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,openai,gpt-5-nano-2025-08-07,nothink,cnf1_con_hornonly/validation_20251016_0357/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,2,2,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251016_0357,openai,gpt-5-pro-2025-10-06,think-high,cnf1_con_hornonly/validation_20251016_0357/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,cnf1_con_hornonly/validation_20251016_0357/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,1,2,1,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,nothink,cnf1_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,272,272,0,105,4-20,,2-5,,1,,105,105,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-low,cnf1_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,272,272,0,105,4-20,,2-5,,1,,105,105,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,anthropic,claude-haiku-4-5-20251001,think-med,cnf1_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/anthropic/claude-haiku-4-5-20251001/think-med/results.provenance.jsonl,272,272,0,105,4-20,,2-5,,1,,105,105,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,anthropic,claude-sonnet-4-5-20250929,think-high,cnf1_con_hornonly/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,272,272,0,105,4-20,,2-5,,1,,105,105,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,google,gemini-2.5-flash-lite,nothink,cnf1_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,272,272,0,33,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,google,gemini-2.5-flash-lite,think-low,cnf1_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,272,272,0,45,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,google,gemini-2.5-flash,think-med,cnf1_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/google/gemini-2.5-flash/think-med/results.provenance.jsonl,272,272,0,42,4-20,,2-5,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,google,gemini-2.5-pro,think-high,cnf1_con_hornonly/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/google/gemini-2.5-pro/think-high/results.provenance.jsonl,272,272,0,78,4-20,,2-5,,1,,78,78,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,openai,gpt-5-2025-08-07,think-high,cnf1_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-high/results.provenance.jsonl,272,272,0,109,4-20,,2-5,,1,,109,109,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,openai,gpt-5-2025-08-07,think-medium,cnf1_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,272,272,0,104,4-20,,2-5,,1,,104,104,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,openai,gpt-5-mini-2025-08-07,think-low,cnf1_con_hornonly/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,272,272,0,106,4-20,,2-5,,1,,103,103,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_hornonly,validation_20251020_2235,openai,gpt-5-nano-2025-08-07,nothink,cnf1_con_hornonly/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf1_con_hornonly/validation_20251020_2235/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,272,272,0,199,4-20,,2-5,,1,,103,103,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_hornonly.yaml
cnf1_con_mixed,config_test,anthropic,claude-haiku-4-5-20251001,nothink,cnf1_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf1_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,anthropic,claude-haiku-4-5-20251001,think-low,cnf1_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf1_con_mixed/config_test/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,anthropic,claude-opus-4-1-20250805,think-med,cnf1_con_mixed/config_test/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,cnf1_con_mixed/config_test/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,anthropic,claude-sonnet-4-5-20250929,think-high,cnf1_con_mixed/config_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf1_con_mixed/config_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,google,gemini-2.5-flash-lite,nothink,cnf1_con_mixed/config_test/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf1_con_mixed/config_test/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,google,gemini-2.5-flash-lite,think-low,cnf1_con_mixed/config_test/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf1_con_mixed/config_test/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,google,gemini-2.5-flash,think-med,cnf1_con_mixed/config_test/google/gemini-2.5-flash/think-med/results.jsonl,cnf1_con_mixed/config_test/google/gemini-2.5-flash/think-med/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,google,gemini-2.5-pro,think-high,cnf1_con_mixed/config_test/google/gemini-2.5-pro/think-high/results.jsonl,cnf1_con_mixed/config_test/google/gemini-2.5-pro/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,openai,gpt-5-2025-08-07,think-medium,cnf1_con_mixed/config_test/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf1_con_mixed/config_test/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,openai,gpt-5-mini-2025-08-07,think-low,cnf1_con_mixed/config_test/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf1_con_mixed/config_test/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,openai,gpt-5-nano-2025-08-07,nothink,cnf1_con_mixed/config_test/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf1_con_mixed/config_test/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,config_test,openai,gpt-5-pro-2025-10-06,think-high,cnf1_con_mixed/config_test/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,cnf1_con_mixed/config_test/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,anthropic,claude-haiku-4-5-20251001,nothink,cnf1_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf1_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,anthropic,claude-haiku-4-5-20251001,think-low,cnf1_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf1_con_mixed/final_validation_test/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,anthropic,claude-opus-4-1-20250805,think-med,cnf1_con_mixed/final_validation_test/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,cnf1_con_mixed/final_validation_test/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,anthropic,claude-sonnet-4-5-20250929,think-high,cnf1_con_mixed/final_validation_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf1_con_mixed/final_validation_test/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,google,gemini-2.5-flash-lite,nothink,cnf1_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/nothink/results.jsonl,cnf1_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,google,gemini-2.5-flash-lite,think-low,cnf1_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/think-low/results.jsonl,cnf1_con_mixed/final_validation_test/google/gemini-2.5-flash-lite/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,google,gemini-2.5-flash,think-med,cnf1_con_mixed/final_validation_test/google/gemini-2.5-flash/think-med/results.jsonl,cnf1_con_mixed/final_validation_test/google/gemini-2.5-flash/think-med/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,google,gemini-2.5-pro,think-high,cnf1_con_mixed/final_validation_test/google/gemini-2.5-pro/think-high/results.jsonl,cnf1_con_mixed/final_validation_test/google/gemini-2.5-pro/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,openai,gpt-5-2025-08-07,think-medium,cnf1_con_mixed/final_validation_test/openai/gpt-5-2025-08-07/think-medium/results.jsonl,cnf1_con_mixed/final_validation_test/openai/gpt-5-2025-08-07/think-medium/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,openai,gpt-5-mini-2025-08-07,think-low,cnf1_con_mixed/final_validation_test/openai/gpt-5-mini-2025-08-07/think-low/results.jsonl,cnf1_con_mixed/final_validation_test/openai/gpt-5-mini-2025-08-07/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,openai,gpt-5-nano-2025-08-07,nothink,cnf1_con_mixed/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.jsonl,cnf1_con_mixed/final_validation_test/openai/gpt-5-nano-2025-08-07/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,final_validation_test,openai,gpt-5-pro-2025-10-06,think-high,cnf1_con_mixed/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.jsonl,cnf1_con_mixed/final_validation_test/openai/gpt-5-pro-2025-10-06/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,parser_retest,anthropic,claude-haiku-4-5-20251001,nothink,cnf1_con_mixed/parser_retest/anthropic/claude-haiku-4-5-20251001/nothink/results.jsonl,cnf1_con_mixed/parser_retest/anthropic/claude-haiku-4-5-20251001/nothink/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,parser_retest,anthropic,claude-haiku-4-5-20251001,think-low,cnf1_con_mixed/parser_retest/anthropic/claude-haiku-4-5-20251001/think-low/results.jsonl,cnf1_con_mixed/parser_retest/anthropic/claude-haiku-4-5-20251001/think-low/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,parser_retest,anthropic,claude-opus-4-1-20250805,think-med,cnf1_con_mixed/parser_retest/anthropic/claude-opus-4-1-20250805/think-med/results.jsonl,cnf1_con_mixed/parser_retest/anthropic/claude-opus-4-1-20250805/think-med/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
cnf1_con_mixed,parser_retest,anthropic,claude-sonnet-4-5-20250929,think-high,cnf1_con_mixed/parser_retest/anthropic/claude-sonnet-4-5-20250929/think-high/results.jsonl,cnf1_con_mixed/parser_retest/anthropic/claude-sonnet-4-5-20250929/think-high/results.provenance.jsonl,3,3,0,0,4,,2,,1,,0,0,/Users/ottomattas/Downloads/repos/llmlog/experiments/configs/cnf1_con_mixed.yaml
